match_id,season_id,home_team_id,away_team_id,start_time,home_goals,away_goals,status
22342,79,1,26,"Fri 11 Aug 2017, 19:45 BST",4.0,3.0,C
22350,79,33,10,"Sat 12 Aug 2017, 12:30 BST",3.0,3.0,C
22344,79,4,43,"Sat 12 Aug 2017, 15:00 BST",2.0,3.0,C
22345,79,6,159,"Sat 12 Aug 2017, 15:00 BST",0.0,3.0,C
22346,79,7,42,"Sat 12 Aug 2017, 15:00 BST",1.0,0.0,C
22349,79,20,45,"Sat 12 Aug 2017, 15:00 BST",0.0,0.0,C
22351,79,36,127,"Sat 12 Aug 2017, 15:00 BST",1.0,0.0,C
22343,79,131,11,"Sat 12 Aug 2017, 17:30 BST",0.0,2.0,C
22348,79,23,21,"Sun 13 Aug 2017, 13:30 BST",0.0,2.0,C
22347,79,12,25,"Sun 13 Aug 2017, 16:00 BST",4.0,0.0,C
22359,79,45,12,"Sat 19 Aug 2017, 12:30 BST",0.0,4.0,C
22352,79,127,33,"Sat 19 Aug 2017, 15:00 BST",0.0,2.0,C
22353,79,43,36,"Sat 19 Aug 2017, 15:00 BST",0.0,1.0,C
22355,79,26,131,"Sat 19 Aug 2017, 15:00 BST",2.0,0.0,C
22356,79,10,6,"Sat 19 Aug 2017, 15:00 BST",1.0,0.0,C
22659,79,20,25,"Sat 19 Aug 2017, 15:00 BST",3.0,2.0,C
22358,79,42,1,"Sat 19 Aug 2017, 17:30 BST",1.0,0.0,C
22354,79,159,23,"Sun 20 Aug 2017, 13:30 BST",1.0,0.0,C
22360,79,21,4,"Sun 20 Aug 2017, 16:00 BST",1.0,2.0,C
22357,79,11,7,"Mon 21 Aug 2017, 20:00 BST",1.0,1.0,C
22362,79,127,11,"Sat 26 Aug 2017, 12:30 BST",1.0,2.0,C
22364,79,6,45,"Sat 26 Aug 2017, 15:00 BST",0.0,2.0,C
22365,79,159,20,"Sat 26 Aug 2017, 15:00 BST",0.0,0.0,C
22368,79,23,25,"Sat 26 Aug 2017, 15:00 BST",3.0,0.0,C
22370,79,33,131,"Sat 26 Aug 2017, 15:00 BST",0.0,0.0,C
22367,79,12,26,"Sat 26 Aug 2017, 17:30 BST",2.0,0.0,C
22363,79,4,7,"Sun 27 Aug 2017, 13:30 BST",2.0,0.0,C
22371,79,36,42,"Sun 27 Aug 2017, 13:30 BST",1.0,1.0,C
22366,79,10,1,"Sun 27 Aug 2017, 16:00 BST",4.0,0.0,C
22369,79,21,43,"Sun 27 Aug 2017, 16:00 BST",1.0,1.0,C
22377,79,11,10,"Sat 9 Sep 2017, 12:30 BST",5.0,0.0,C
22372,79,1,127,"Sat 9 Sep 2017, 15:00 BST",3.0,0.0,C
22373,79,131,36,"Sat 9 Sep 2017, 15:00 BST",3.0,1.0,C
22375,79,7,21,"Sat 9 Sep 2017, 15:00 BST",0.0,3.0,C
22376,79,26,4,"Sat 9 Sep 2017, 15:00 BST",1.0,2.0,C
22378,79,20,33,"Sat 9 Sep 2017, 15:00 BST",0.0,2.0,C
22379,79,42,12,"Sat 9 Sep 2017, 17:30 BST",2.0,2.0,C
22374,79,43,6,"Sun 10 Sep 2017, 13:30 BST",1.0,0.0,C
22380,79,45,23,"Sun 10 Sep 2017, 16:00 BST",0.0,1.0,C
22381,79,25,159,"Mon 11 Sep 2017, 20:00 BST",2.0,0.0,C
22382,79,127,131,"Fri 15 Sep 2017, 20:00 BST",2.0,1.0,C
22384,79,6,20,"Sat 16 Sep 2017, 12:30 BST",0.0,1.0,C
22385,79,159,26,"Sat 16 Sep 2017, 15:00 BST",1.0,1.0,C
22386,79,10,43,"Sat 16 Sep 2017, 15:00 BST",1.0,1.0,C
22388,79,23,42,"Sat 16 Sep 2017, 15:00 BST",2.0,1.0,C
22390,79,33,11,"Sat 16 Sep 2017, 15:00 BST",0.0,6.0,C
22391,79,36,25,"Sat 16 Sep 2017, 15:00 BST",0.0,0.0,C
22389,79,21,45,"Sat 16 Sep 2017, 17:30 BST",0.0,0.0,C
22383,79,4,1,"Sun 17 Sep 2017, 13:30 BST",0.0,0.0,C
22387,79,12,7,"Sun 17 Sep 2017, 16:00 BST",4.0,0.0,C
22401,79,25,21,"Sat 23 Sep 2017, 12:30 BST",2.0,3.0,C
22394,79,43,159,"Sat 23 Sep 2017, 15:00 BST",0.0,0.0,C
22395,79,7,127,"Sat 23 Sep 2017, 15:00 BST",2.0,1.0,C
22397,79,11,6,"Sat 23 Sep 2017, 15:00 BST",5.0,0.0,C
22398,79,20,12,"Sat 23 Sep 2017, 15:00 BST",0.0,1.0,C
22399,79,42,4,"Sat 23 Sep 2017, 15:00 BST",0.0,4.0,C
22400,79,45,33,"Sat 23 Sep 2017, 15:00 BST",1.0,2.0,C
22396,79,26,10,"Sat 23 Sep 2017, 17:30 BST",2.0,3.0,C
22393,79,131,23,"Sun 24 Sep 2017, 16:00 BST",1.0,0.0,C
22392,79,1,36,"Mon 25 Sep 2017, 20:00 BST",2.0,0.0,C
22406,79,159,21,"Sat 30 Sep 2017, 12:30 BST",0.0,4.0,C
22403,79,127,26,"Sat 30 Sep 2017, 15:00 BST",0.0,0.0,C
22407,79,12,6,"Sat 30 Sep 2017, 15:00 BST",4.0,0.0,C
22409,79,42,20,"Sat 30 Sep 2017, 15:00 BST",2.0,1.0,C
22410,79,36,33,"Sat 30 Sep 2017, 15:00 BST",2.0,2.0,C
22411,79,25,45,"Sat 30 Sep 2017, 15:00 BST",1.0,0.0,C
22404,79,4,11,"Sat 30 Sep 2017, 17:30 BST",0.0,1.0,C
22402,79,1,131,"Sun 1 Oct 2017, 12:00 BST",2.0,0.0,C
22405,79,7,43,"Sun 1 Oct 2017, 14:15 BST",0.0,1.0,C
22408,79,23,10,"Sun 1 Oct 2017, 16:30 BST",1.0,1.0,C
22416,79,10,12,"Sat 14 Oct 2017, 12:30 BST",0.0,0.0,C
22413,79,43,25,"Sat 14 Oct 2017, 15:00 BST",1.0,1.0,C
22414,79,6,4,"Sat 14 Oct 2017, 15:00 BST",2.0,1.0,C
22417,79,11,42,"Sat 14 Oct 2017, 15:00 BST",7.0,2.0,C
22419,79,45,159,"Sat 14 Oct 2017, 15:00 BST",2.0,0.0,C
22420,79,21,127,"Sat 14 Oct 2017, 15:00 BST",1.0,0.0,C
22421,79,33,1,"Sat 14 Oct 2017, 17:30 BST",2.0,1.0,C
22412,79,131,7,"Sun 15 Oct 2017, 13:30 BST",1.0,1.0,C
22418,79,20,23,"Sun 15 Oct 2017, 16:00 BST",2.0,2.0,C
22415,79,26,36,"Mon 16 Oct 2017, 20:00 BST",1.0,1.0,C
22431,79,25,131,"Fri 20 Oct 2017, 20:00 BST",0.0,3.0,C
22422,79,4,33,"Sat 21 Oct 2017, 12:30 BST",4.0,2.0,C
22424,79,159,12,"Sat 21 Oct 2017, 15:00 BST",2.0,1.0,C
22425,79,11,43,"Sat 21 Oct 2017, 15:00 BST",3.0,0.0,C
22426,79,23,6,"Sat 21 Oct 2017, 15:00 BST",1.0,0.0,C
22428,79,42,127,"Sat 21 Oct 2017, 15:00 BST",1.0,2.0,C
22429,79,45,26,"Sat 21 Oct 2017, 15:00 BST",1.0,2.0,C
22427,79,20,36,"Sat 21 Oct 2017, 17:30 BST",1.0,0.0,C
22423,79,7,1,"Sun 22 Oct 2017, 13:30 BST",2.0,5.0,C
22430,79,21,10,"Sun 22 Oct 2017, 16:00 BST",4.0,1.0,C
22439,79,12,21,"Sat 28 Oct 2017, 12:30 BST",1.0,0.0,C
22432,79,1,45,"Sat 28 Oct 2017, 15:00 BST",2.0,1.0,C
22436,79,6,25,"Sat 28 Oct 2017, 15:00 BST",2.0,2.0,C
22438,79,10,159,"Sat 28 Oct 2017, 15:00 BST",3.0,0.0,C
22440,79,33,42,"Sat 28 Oct 2017, 15:00 BST",0.0,1.0,C
22441,79,36,11,"Sat 28 Oct 2017, 15:00 BST",2.0,3.0,C
22433,79,127,4,"Sat 28 Oct 2017, 17:30 BST",0.0,1.0,C
22434,79,131,20,"Sun 29 Oct 2017, 13:30 GMT",1.0,1.0,C
22437,79,26,7,"Sun 29 Oct 2017, 16:00 GMT",2.0,0.0,C
22435,79,43,23,"Mon 30 Oct 2017, 20:00 GMT",1.0,0.0,C
22448,79,42,26,"Sat 4 Nov 2017, 12:30 GMT",2.0,2.0,C
22444,79,159,36,"Sat 4 Nov 2017, 15:00 GMT",1.0,0.0,C
22446,79,23,127,"Sat 4 Nov 2017, 15:00 GMT",0.0,1.0,C
22447,79,20,43,"Sat 4 Nov 2017, 15:00 GMT",0.0,1.0,C
22449,79,45,131,"Sat 4 Nov 2017, 15:00 GMT",0.0,1.0,C
22451,79,25,10,"Sat 4 Nov 2017, 17:30 GMT",1.0,4.0,C
22450,79,21,6,"Sun 5 Nov 2017, 12:00 GMT",1.0,0.0,C
22445,79,11,1,"Sun 5 Nov 2017, 14:15 GMT",3.0,1.0,C
22442,79,4,12,"Sun 5 Nov 2017, 16:30 GMT",1.0,0.0,C
22443,79,7,33,"Sun 5 Nov 2017, 16:30 GMT",3.0,2.0,C
22452,79,1,21,"Sat 18 Nov 2017, 12:30 GMT",2.0,0.0,C
22453,79,127,159,"Sat 18 Nov 2017, 15:00 GMT",4.0,0.0,C
22455,79,43,45,"Sat 18 Nov 2017, 15:00 GMT",2.0,0.0,C
22456,79,6,7,"Sat 18 Nov 2017, 15:00 GMT",2.0,2.0,C
22457,79,26,11,"Sat 18 Nov 2017, 15:00 GMT",0.0,2.0,C
22458,79,10,20,"Sat 18 Nov 2017, 15:00 GMT",3.0,0.0,C
22461,79,36,4,"Sat 18 Nov 2017, 15:00 GMT",0.0,4.0,C
22459,79,12,23,"Sat 18 Nov 2017, 17:30 GMT",4.0,1.0,C
22460,79,33,25,"Sun 19 Nov 2017, 16:00 GMT",2.0,0.0,C
22454,79,131,42,"Mon 20 Nov 2017, 20:00 GMT",2.0,2.0,C
22471,79,25,26,"Fri 24 Nov 2017, 20:00 GMT",1.0,1.0,C
22463,79,6,42,"Sat 25 Nov 2017, 15:00 GMT",2.0,1.0,C
22466,79,12,131,"Sat 25 Nov 2017, 15:00 GMT",1.0,0.0,C
22467,79,23,33,"Sat 25 Nov 2017, 15:00 GMT",0.0,3.0,C
22469,79,45,127,"Sat 25 Nov 2017, 15:00 GMT",0.0,0.0,C
22470,79,21,36,"Sat 25 Nov 2017, 15:00 GMT",1.0,1.0,C
22465,79,10,4,"Sat 25 Nov 2017, 17:30 GMT",1.0,1.0,C
22468,79,20,7,"Sun 26 Nov 2017, 13:30 GMT",4.0,1.0,C
22462,79,43,1,"Sun 26 Nov 2017, 14:00 GMT",0.0,1.0,C
22464,79,159,11,"Sun 26 Nov 2017, 16:00 GMT",1.0,2.0,C
22474,79,131,6,"Tue 28 Nov 2017, 19:45 GMT",0.0,0.0,C
22475,79,26,21,"Tue 28 Nov 2017, 19:45 GMT",2.0,1.0,C
