player_id,season_id,appearances,goals,assists,minutes_played,yellow_cards,red_cards
19970,418,34,7,1,2882,0,0
13286,418,0,0,0,0,0,0
9199,418,23,2,1,1414,0,0
10905,418,30,1,1,2041,0,0
72541,418,0,0,0,0,0,0
4852,418,0,0,0,0,0,0
4328,418,0,0,0,0,0,0
90665,418,0,0,0,0,0,0
4183,418,0,0,0,0,0,0
71432,418,23,1,1,1827,0,0
20113,418,24,1,2,1987,0,0
4499,418,14,2,1,920,0,0
3564,418,17,4,2,1127,0,0
5264,418,25,2,11,1533,0,0
4916,418,0,0,0,0,0,0
51480,418,0,0,0,0,0,0
20053,418,0,0,0,0,0,0
5467,418,21,4,3,1660,0,0
14732,418,32,2,3,2853,0,0
22698,418,0,0,0,0,0,0
20559,418,36,6,1,3240,0,0
15994,418,28,1,1,2186,0,0
9167,418,21,2,1,988,0,0
54312,418,30,1,8,1720,0,0
4093,418,28,3,1,2172,0,0
51774,418,0,0,0,0,0,0
52723,418,0,0,0,0,0,0
112742,418,0,0,0,0,0,0
20723,418,9,1,1,405,0,0
12306,418,28,7,2,2119,0,0
19731,418,0,0,0,0,0,0
48689,418,0,0,0,0,0,0
26151,418,34,2,1,2915,0,0
23742,418,0,0,0,0,0,0
37587,418,0,0,0,0,0,0
5061,418,14,1,1,618,0,0
10476,418,0,0,0,0,0,0
121739,418,0,0,0,0,0,0
10467,418,0,0,0,0,0,0
24708,418,0,0,0,0,0,0
9595,418,36,2,0,2975,0,0
51631,418,0,0,0,0,0,0
51667,418,0,0,0,0,0,0
25281,418,3,0,0,24,0,0
5748,418,1,1,0,90,0,0
12186,418,25,2,1,1468,0,0
31883,418,1,1,0,6,0,0
123450,418,0,0,0,0,0,0
23750,418,0,0,0,0,0,0
4859,418,0,0,0,0,0,0
5110,418,14,1,1,1039,0,0
11293,418,0,0,0,0,0,0
15114,418,0,0,0,0,0,0
67217,418,0,0,0,0,0,0
15340,418,0,0,0,0,0,0
5595,418,31,2,1,2023,0,0
3314,418,26,6,1,2275,0,0
26975,418,0,0,0,0,0,0
4496,418,27,1,0,2074,0,0
69816,418,0,0,0,0,0,0
13279,418,0,0,0,0,0,0
9762,418,12,26,0,1080,0,0
20489,418,18,1,1,756,0,0
12937,418,4,1,0,217,0,0
11260,418,0,0,0,0,0,0
4749,418,0,0,0,0,0,0
66607,418,0,0,0,0,0,0
32435,418,0,0,0,0,0,0
21317,418,0,0,0,0,0,0
3513,418,0,0,0,0,0,0
19871,418,2,1,0,70,0,0
63655,418,0,0,0,0,0,0
4291,418,9,2,1,559,0,0
14623,418,0,0,0,0,0,0
74776,418,0,0,0,0,0,0
24773,418,22,4,1,905,0,0
14426,418,0,0,0,0,0,0
2517,418,0,0,0,0,0,0
4115,418,6,1,3,176,0,0
8246,418,23,1,0,800,0,0
15185,418,0,0,0,0,0,0
52960,418,0,0,0,0,0,0
49501,418,3,1,0,147,0,0
7450,418,0,0,0,0,0,0
14568,418,0,0,0,0,0,0
25540,418,11,3,2,833,0,0
66565,418,0,0,0,0,0,0
19589,418,31,2,4,2631,0,0
2537,418,3,1,0,270,0,0
4474,418,0,0,0,0,0,0
5575,418,1,1,1,79,0,0
16671,418,0,0,0,0,0,0
31662,418,0,0,0,0,0,0
20517,418,32,1,5,2184,0,0
14441,418,0,0,0,0,0,0
22802,418,17,3,1,1365,0,0
4492,418,25,3,1,1136,0,0
10761,418,0,0,0,0,0,0
65641,418,0,0,0,0,0,0
12703,418,25,2,2,550,0,0
50975,418,0,0,0,0,0,0
5907,418,0,0,0,0,0,0
23591,418,0,0,0,0,0,0
5067,418,35,1,1,2859,0,0
2886,418,4,1,0,338,0,0
10451,418,0,0,0,0,0,0
4511,418,0,0,0,0,0,0
66647,418,4,0,0,37,0,0
33175,418,0,0,0,0,0,0
21881,418,0,0,0,0,0,0
50245,418,26,1,1,2116,0,0
112629,418,0,0,0,0,0,0
122634,418,0,0,0,0,0,0
53007,418,0,0,0,0,0,0
66657,418,0,0,0,0,0,0
107846,418,0,0,0,0,0,0
64271,418,0,0,0,0,0,0
52175,418,0,0,0,0,0,0
14793,418,0,0,0,0,0,0
16204,418,10,3,1,900,0,0
23951,418,0,0,0,0,0,0
8868,418,36,2,1,2987,0,0
68582,418,0,0,0,0,0,0
4158,418,0,0,0,0,0,0
66318,418,6,1,0,388,0,0
109775,418,0,0,0,0,0,0
19894,418,0,0,0,0,0,0
14636,418,0,0,0,0,0,0
31442,418,32,1,1,1978,0,0
9457,418,35,5,1,2953,0,0
23396,418,36,2,1,3118,0,0
74761,418,17,3,1,1033,0,0
25191,418,0,0,0,0,0,0
19890,418,1,1,0,23,0,0
26408,418,35,2,1,1901,0,0
66692,418,0,0,0,0,0,0
8707,418,29,2,1,2462,0,0
49267,418,0,0,0,0,0,0
4634,418,9,11,0,765,0,0
23869,418,0,0,0,0,0,0
8945,418,15,0,1,1024,0,0
10466,418,2,5,0,180,0,0
2620,418,0,0,0,0,0,0
112203,418,8,1,1,664,0,0
32279,418,0,0,0,0,0,0
14482,418,0,0,0,0,0,0
21957,418,0,0,0,0,0,0
9576,418,17,1,2,1285,0,0
